"ID","TERM","DATE_TAKEN","HOURS","HOURS_ATTEMPTED","GRADE_CODE","COURSE_ID","TITLE"
8369,"2016/SP",2016-01-04,0,4,"F","NUR*531","HEALTH CARE DELIVERY SYSTEMS: SOCIAL, POLITICAL, AND ECONOMIC INFLUENCES"
8369,"2016/SP",2016-02-29,0,3,"W","NUR*500","EMERGING ADVANCED PRACTICE ROLES: THE ART AND SCIENCE OF NURSING"
8160,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
8160,"2015/FA",2015-10-30,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2115,"2015/FA",2015-10-19,3,3,"A","BUS*502","GLOBAL BUSINESS ENVIRONMENT"
2115,"2016/SP",2016-01-04,3,3,"B","BUS*503","QUANTITATIVE ANALYSIS"
2115,"2015/FA",2015-10-19,3,3,"A","BUS*501","BUSINESS COMMUNICATIONS"
5717,"2015/SU",2015-05-04,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
5717,"2015/SP",2015-03-10,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5717,"2015/SU",2015-06-29,1,1,"P","INL*102","INFORMATION LITERACY"
5717,"2015/SP",2015-03-02,3,3,"B","MUS*210","HISTORY OF ROCK AND ROLL "
5717,"2015/SP",2015-03-02,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
5717,"2016/SP",2016-01-04,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
5717,"2015/SU",2015-05-04,3,3,"A","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
5717,"2016/SU",2016-05-02,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5717,"2015/FA",2015-08-24,3,3,"B","BIO*212","MICROBIOLOGY"
5717,"2015/FA",2015-10-19,3,3,"A","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
3653,"2015/FA",2015-08-24,3,3,"A","ENG*201","WRITING FOR THE PROFESSIONS "
3653,"2016/SP",2016-01-04,3,3,"A","HSC*320","HEALTH CARE ISSUES IN CULTURALLY DIVERSE POPULATIONS"
3653,"2015/FA",2015-08-21,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3653,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
3653,"2015/FA",2015-08-24,2,2,"B","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
3653,"2016/SP",2016-01-04,4,4,"B","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
5350,"2015/SP",2015-01-05,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
5350,"2015/FA",2015-08-24,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5350,"2015/SU",2015-05-04,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
5350,"2015/SP",2015-01-05,3,3,"B","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
5350,"2015/SU",2015-06-29,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
5350,"2015/FA",2015-08-24,3,3,"B","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
5350,"2015/SP",2015-03-02,3,3,"C","BIO*212","MICROBIOLOGY"
5350,"2015/SU",2015-05-04,3,3,"B","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
5350,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
5350,"2016/SP",2016-02-29,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
5350,"2016/SP",2016-02-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
5350,"2016/SU",2016-05-02,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
6468,"2015/SP",2015-01-05,4,4,"A","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
6468,"2015/SP",2015-03-02,2,2,"A","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
6468,"2015/FA",2015-08-24,3,3,"A","NUR*446","TEACHING AND LEARNING IN A DIVERSE SOCIETY"
6468,"2015/SU",2015-05-04,3,3,"A","HSC*402","MANAGING STRESS"
6468,"2015/SU",2015-06-29,3,3,"A","NUR*430","RESEARCH IN NURSING"
6468,"2015/FA",2015-08-24,4,4,"B","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
6468,"2015/SU",2015-05-04,4,4,"A","NUR*456","LEADERSHIP AND MANAGEMENT IN NURSING"
6468,"2016/SP",2016-01-04,4,4,"A","NUR*462","NURSING CAPSTONE"
6468,"2015/SP",2015-01-05,3,3,"B","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
1071,"2015/SP",2015-01-05,4,4,"A","HSC*220","SPANISH COMMUNICATION FOR THE HEALTH CARE PROFESSIONS"
1071,"2015/SP",2015-01-05,3,3,"A","HSC*310","WRITING AND COMMUNICATION IN THE HEALTH SCIENCE PROFESSIONS"
9900,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
9900,"2015/FA",2015-12-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9900,"2016/SP",2016-01-04,0,3,"W","ENG*201","WRITING FOR THE PROFESSIONS "
3293,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
3293,"2015/FA",2015-08-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4130,"2015/SU",2015-05-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4130,"2015/SU",2015-05-04,3,3,"A","ENG*201","WRITING FOR THE PROFESSIONS "
4130,"2015/FA",2015-10-19,3,3,"A","PSY*280","ABNORMAL PSYCHOLOGY"
7873,"2015/SP",2015-03-02,4,4,"C","NUR*513","RESEARCH AND EVIDENCE-BASED PRACTICE"
7873,"2015/SU",2015-05-04,3,3,"A","NUR*625","MANAGEMENT OF FISCAL AND OPERATIONAL SYSTEMS"
7873,"2015/FA",2015-10-19,3,3,"B","NUR*615","MANAGEMENT OF CLINICAL SYSTEMS"
7873,"2016/SP",2016-01-04,3,3,"B","NUR*680","MANAGEMENT INFORMATION FOR DECISION SUPPORT"
7873,"2016/SU",2016-05-02,3,3,"B","NUR*635","LEADERSHIP IN ORGANIZATIONAL SYSTEMS"
7873,"2015/SP",2015-01-05,4,4,"A","NUR*541","COMMUNITY NURSING: HUMAN DIVERSITY AND PUBLIC HEALTH"
7873,"2015/FA",2015-08-24,4,4,"B","NUR*531","HEALTH CARE DELIVERY SYSTEMS: SOCIAL, POLITICAL, AND ECONOMIC INFLUENCES"
862,"2016/SU",2016-05-02,4,4,"A","NUR*541","COMMUNITY NURSING: HUMAN DIVERSITY AND PUBLIC HEALTH"
862,"2015/SU",2015-07-24,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
862,"2016/SP",2016-01-04,4,4,"C","NUR*531","HEALTH CARE DELIVERY SYSTEMS: SOCIAL, POLITICAL, AND ECONOMIC INFLUENCES"
862,"2015/FA",2015-10-19,3,3,"B","NUR*514","PROFESSIONAL ROLE DEVELOPMENT"
862,"2015/FA",2015-08-24,3,3,"A","NUR*502","THEORETICAL FOUNDATIONS OF NURSING PRACTICE"
2180,"2015/SU",2015-05-04,4,4,"A","NUR*541","COMMUNITY NURSING: HUMAN DIVERSITY AND PUBLIC HEALTH"
2180,"2015/FA",2015-10-19,0,3,"W","HINF*522","INFORMATICS AND HEALTH CARE DELIVERY SYSTEM"
2180,"2015/SP",2015-03-02,3,3,"B","NUR*514","PROFESSIONAL ROLE DEVELOPMENT"
2180,"2015/SU",2015-06-29,4,4,"B","NUR*513","RESEARCH AND EVIDENCE-BASED PRACTICE"
2180,"2015/SU",2015-05-04,3,3,"B","NUR*502","THEORETICAL FOUNDATIONS OF NURSING PRACTICE"
9143,"2015/SP",2015-01-05,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
9107,"2015/FA",2015-08-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5478,"2015/FA",2015-10-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4830,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
3889,"2015/FA",2015-08-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3889,"2016/SU",2016-06-27,1,1,"P","INL*102","INFORMATION LITERACY"
1896,"2015/SP",2015-01-05,3,3,"A","BIO*212","MICROBIOLOGY"
1896,"2015/SU",2015-05-04,4,4,"A","NUR*462","NURSING CAPSTONE"
1896,"2015/SP",2015-03-02,3,3,"A","HSC*402","MANAGING STRESS"
4867,"2015/SU",2015-05-04,4,4,"B","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
4867,"2015/SP",2015-03-02,3,3,"B","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
4867,"2015/SU",2015-05-04,4,4,"B","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
4867,"2015/SP",2015-01-05,3,3,"B","NUR*430","RESEARCH IN NURSING"
4867,"2015/FA",2015-10-19,3,3,"B","CJ*436","CHILD ABUSE AND NEGLECT"
4867,"2015/FA",2015-10-19,3,3,"C","COMM*324","CONFLICT MANAGEMENT"
4867,"2015/FA",2015-08-24,3,3,"B","CJ*301","JUVENILE DELINQUENCY AND JUSTICE"
4867,"2016/SP",2016-01-04,4,4,"A","NUR*462","NURSING CAPSTONE"
3994,"2015/FA",2015-11-27,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8258,"2015/FA",2015-09-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1701,"2015/FA",2015-08-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1674,"2015/SP",2015-01-05,1,1,"P","INL*102","INFORMATION LITERACY"
1674,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3323,"2015/FA",2015-08-24,4,4,"A","HSC*438","LEADERSHIP AND CHANGE"
3323,"2015/SU",2015-05-04,0,3,"F","NUR*665","THEORIES AND METHODS OF TEACHING WITH TECHNOLOGIES"
3323,"2015/SP",2015-01-05,0,3,"W","NUR*665","THEORIES AND METHODS OF TEACHING WITH TECHNOLOGIES"
3323,"2015/SP",2015-01-05,4,4,"A","NUR*541","COMMUNITY NURSING: HUMAN DIVERSITY AND PUBLIC HEALTH"
3323,"2016/SP",2016-01-04,5,5,"A","NUR*670","NURSING EDUCATION CAPSTONE"
3323,"2015/FA",2015-08-24,3,3,"B","NUR*665","THEORIES AND METHODS OF TEACHING WITH TECHNOLOGIES"
6718,"2015/SP",2015-03-23,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1868,"2015/SP",2015-01-05,3,3,"A","HSC*312","ETHICS OF HEALTH CARE"
1868,"2015/FA",2015-08-24,2,2,"B","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
1868,"2016/SP",2016-02-29,3,3,"A","HSC*417","DEMENTIA IN AMERICA"
5191,"2015/SP",2015-03-02,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5191,"2015/FA",2015-10-19,3,3,"A","HSC*402","MANAGING STRESS"
5191,"2016/SU",2016-05-02,2,2,"B","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
5191,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
5191,"2016/SU",2016-05-02,3,3,"B","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
6835,"2015/SP",2015-03-02,3,3,"B","HSC*105","ANATOMY AND PHYSIOLOGY I (NON LAB)"
6835,"2015/SU",2015-05-04,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
7828,"2015/SU",2015-06-29,1,1,"P","INL*102","INFORMATION LITERACY"
7828,"2015/SU",2015-07-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7828,"2015/SU",2015-05-04,0,1,"F","INL*102","INFORMATION LITERACY"
489,"2016/SP",2016-01-04,0,3,"AW","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
489,"2015/SP",2015-01-05,0,1,"F","INL*102","INFORMATION LITERACY"
489,"2015/SP",2015-01-05,0,3,"AW","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
489,"2016/SP",2016-01-04,0,1,"F","INL*102","INFORMATION LITERACY"
1335,"2015/SU",2015-06-20,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1335,"2015/FA",2015-08-24,4,4,"A","NUR*513","RESEARCH AND EVIDENCE-BASED PRACTICE"
1335,"2016/SP",2016-02-29,3,3,"A","NUR*500","EMERGING ADVANCED PRACTICE ROLES: THE ART AND SCIENCE OF NURSING"
1335,"2015/FA",2015-10-19,3,3,"A","HINF*522","INFORMATICS AND HEALTH CARE DELIVERY SYSTEM"
1335,"2016/SP",2016-01-04,4,4,"A","NUR*531","HEALTH CARE DELIVERY SYSTEMS: SOCIAL, POLITICAL, AND ECONOMIC INFLUENCES"
1335,"2015/SU",2015-06-29,3,3,"A","NUR*502","THEORETICAL FOUNDATIONS OF NURSING PRACTICE"
2911,"2015/SP",2015-01-05,4,4,"A","NUR*462","NURSING CAPSTONE"
1267,"2016/SP",2016-01-04,4,4,"A","NUR*462","NURSING CAPSTONE"
8546,"2016/SP",2016-02-29,0,3,"F","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
542,"2016/SP",2016-02-29,0,3,"F","BUS*312","MANAGING HUMAN RESOURCES"
542,"2015/SU",2015-05-04,0,3,"F","BUS*312","MANAGING HUMAN RESOURCES"
542,"2015/SU",2015-05-04,0,3,"AW","BUS*323","BUSINESS ETHICS"
542,"2015/SU",2015-05-04,0,1,"F","INL*102","INFORMATION LITERACY"
542,"2016/SP",2016-02-29,0,1,"F","INL*102","INFORMATION LITERACY"
345,"2015/SU",2015-05-04,4,4,"C","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
668,"2015/FA",2015-08-24,0,3,"AW","ENG*101","ENGLISH COMPOSITION"
668,"2015/FA",2015-08-20,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
668,"2015/SU",2015-06-29,0,3,"AW","CCS*120","EC SUCCESS SEMINAR"
668,"2015/SU",2015-06-29,0,3,"AW","ECO*260","INTRODUCTION TO MICROECONOMICS"
7020,"2015/FA",2015-11-20,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5079,"2015/SP",2015-01-05,5,5,"A","NUR*670","NURSING EDUCATION CAPSTONE"
8210,"2015/SP",2015-03-02,3,3,"C","NUR*336","THE PROFESSION OF NURSING: BECOMING INFLUENTIAL"
8210,"2015/SP",2015-03-02,2,2,"C","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
8727,"2015/FA",2015-08-24,4,4,"A","NUR*342","HOLISTIC HEALTH CARE ACROSS THE LIFESPAN"
8727,"2015/SP",2015-01-05,2,2,"A","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
8727,"2015/SU",2015-05-04,3,3,"A","PBH*342","HOMELESSNESS: SOCIAL AND HEALTH PERSPECTIVES"
2135,"2015/SP",2015-01-05,5,5,"A","NUR*670","NURSING EDUCATION CAPSTONE"
6704,"2015/SU",2015-05-04,4,4,"B","NUR*462","NURSING CAPSTONE"
6704,"2015/SP",2015-03-02,3,3,"A","SOC*332","RELIGION AND SOCIETY"
9379,"2015/FA",2015-09-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5542,"2015/SP",2015-01-05,3,3,"B","BUS*311","ORGANIZATIONAL BEHAVIOR"
5542,"2015/FA",2015-08-24,3,3,"A","HSC*312","ETHICS OF HEALTH CARE"
4338,"2015/FA",2015-10-19,3,3,"B","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
4338,"2015/FA",2015-08-04,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4338,"2016/SP",2016-01-04,3,3,"B","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
4338,"2016/SU",2016-05-02,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
4338,"2016/SP",2016-01-04,3,3,"B","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
4338,"2016/SU",2016-05-02,3,3,"B","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
4943,"2015/SU",2015-06-29,3,3,"A","BUS*341","MANAGEMENT CONCEPTS AND APPLICATIONS"
4943,"2016/SU",2016-05-02,3,3,"C","TECH*330","ECONOMIC ANALYSIS FOR TECHNOLOGISTS"
4943,"2016/SP",2016-01-04,3,3,"B","ACC*211","FINANCIAL ACCOUNTING"
4943,"2015/SU",2015-05-04,3,3,"A","TECH*230","TECHNOLOGY AND SOCIETY"
4943,"2015/SP",2015-01-05,3,3,"B","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
4943,"2015/FA",2015-10-19,3,3,"A","BUS*452","BUSINESS LEADERSHIP"
4943,"2015/FA",2015-08-24,3,3,"A","TECH*340","INTRODUCTION TO ENERGY UTILIZATION"
4943,"2016/SP",2016-01-04,3,3,"B","IT*390","PROJECT MANAGEMENT"
8493,"2015/SU",2015-07-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8493,"2015/SU",2015-06-29,0,1,"F","INL*102","INFORMATION LITERACY"
6313,"2015/SP",2015-01-05,4,4,"C","NUR*462","NURSING CAPSTONE"
6313,"2015/SU",2015-05-04,3,3,"B","HSC*106","ANATOMY AND PHYSIOLOGY II (NON LAB)"
5618,"2016/SU",2016-05-02,0,4,"AW","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
5618,"2015/SP",2015-01-05,0,4,"AW","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
5618,"2015/SP",2015-01-05,2,2,"C","NUR*338","INTRODUCTION TO INFORMATICS  FOR NURSES"
5618,"2015/SU",2015-05-04,0,3,"F","NUR*430","RESEARCH IN NURSING"
5618,"2015/SU",2015-05-04,0,4,"AW","NUR*448","COMMUNITY HEALTH NURSING: CARING FOR THE PUBLIC'S HEALTH"
5618,"2016/SP",2016-02-29,0,3,"F","HUM*300","ETHICS"
5618,"2016/SP",2016-01-04,3,3,"C","NUR*430","RESEARCH IN NURSING"
4055,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
4055,"2015/FA",2015-10-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4692,"2015/SP",2015-01-05,0,1,"F","INL*102","INFORMATION LITERACY"
8089,"2015/SU",2015-05-04,3,3,"B","ENG*201","WRITING FOR THE PROFESSIONS "
8089,"2015/FA",2015-08-24,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
8089,"2015/SU",2015-05-04,3,3,"A","ECO*260","INTRODUCTION TO MICROECONOMICS"
8089,"2015/SP",2015-03-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8089,"2015/FA",2015-08-24,3,3,"A","BIO*110","BIOLOGY (NON-LAB)"
8089,"2015/FA",2015-08-24,0,3,"F","HUM*210","CULTURAL DIVERSITY"
8089,"2015/SU",2015-05-04,3,3,"B","COMM*335","ETHICS IN COMMUNICATION"
8089,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
8089,"2015/FA",2015-08-24,3,3,"A","ECO*262","INTRODUCTION TO MACROECONOMICS"
8089,"2015/SP",2015-03-02,3,3,"A","MAT*201","STATISTICS"
5469,"2016/SP",2016-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
435,"2015/FA",2015-10-19,3,3,"B","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
435,"2015/SU",2015-05-04,3,3,"B","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
435,"2015/SP",2015-01-05,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
435,"2015/SU",2015-06-29,3,3,"B","NUR*209","REPRODUCTIVE HEALTH"
2592,"2015/SP",2015-01-05,3,3,"B","NUR*502","THEORETICAL FOUNDATIONS OF NURSING PRACTICE"
2592,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9863,"2015/SP",2015-04-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4663,"2015/FA",2015-09-29,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2885,"2015/FA",2015-10-19,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
1467,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
1467,"2016/SP",2016-02-29,3,3,"B","ENG*202","BUSINESS WRITING"
7030,"2015/FA",2015-10-19,4,4,"A","CYS*595","CAPSTONE PROJECT IN CYBERSECURITY"
7030,"2015/SU",2015-05-04,4,4,"A","CYS*585","DIGITAL CRIME PREVENTION AND INVESTIGATION"
7030,"2015/FA",2015-08-24,3,3,"B","BUS*530","PROJECT MANAGEMENT PRINCIPLES AND APPLICATION"
7030,"2015/SP",2015-01-05,3,3,"A","CYS*560","INFORMATION ASSURANCE"
7030,"2015/SP",2015-03-02,3,3,"B","CYS*541","ETHICS, LEGAL, AND COMPLIANCE ISSUES IN CYBERSECURITY"
8477,"2015/FA",2015-08-24,0,1,"F","INL*102","INFORMATION LITERACY"
7262,"2015/SP",2015-04-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
790,"2016/SP",2016-01-04,3,3,"C","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
790,"2015/SP",2015-03-02,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
790,"2015/FA",2015-10-19,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
790,"2015/FA",2015-08-24,3,3,"B","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
790,"2015/SU",2015-06-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
790,"2015/SU",2015-05-04,3,3,"C","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
790,"2016/SP",2016-02-29,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
5205,"2016/SP",2016-01-04,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
5205,"2015/FA",2015-08-24,3,3,"B","NUR*211","HEALTH DIFFERENCES ACROSS THE LIFESPAN 1"
5205,"2015/SP",2015-03-02,3,3,"B","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
5205,"2016/SP",2016-02-29,3,3,"C","NUR*212","HEALTH DIFFERENCES ACROSS THE LIFESPAN 2"
5205,"2015/FA",2015-10-19,3,3,"C","NUR*209","REPRODUCTIVE HEALTH"
5205,"2015/SU",2015-06-29,3,3,"B","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
5205,"2015/SU",2015-05-04,3,3,"B","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
5205,"2016/SU",2016-05-02,3,3,"D","NUR*213","HEALTH DIFFERENCES ACROSS THE LIFE SPAN 3"
8050,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
8050,"2016/SU",2016-05-09,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8050,"2016/SU",2016-05-02,3,3,"C","NS*110","SCIENCE IN TODAY'S WORLD"
7960,"2015/SP",2015-01-27,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6172,"2015/SP",2015-01-05,3,3,"A","BUS*530","PROJECT MANAGEMENT PRINCIPLES AND APPLICATION"
6172,"2015/SP",2015-01-05,3,3,"A","BUS*525","SOCIAL MEDIA: PRINCIPLES, STRATEGY AND COMMUNITY MANAGEMENT"
6172,"2015/SU",2015-05-04,3,3,"A","BUS*502","GLOBAL BUSINESS ENVIRONMENT"
6172,"2015/SP",2015-01-05,3,3,"A","BUS*560","CONFLICT MANAGEMENT"
6172,"2015/SP",2015-03-02,3,3,"A","BUS*517","EMPLOYEE STAFFING AND DEVELOPMENT"
6172,"2015/SU",2015-05-04,3,3,"A","BUS*554","CHANGE MANAGEMENT"
6172,"2015/SP",2015-03-02,3,3,"A","BUS*599","STRATEGIC MANAGEMENT"
4646,"2016/SP",2016-01-04,3,3,"A","HSC*320","HEALTH CARE ISSUES IN CULTURALLY DIVERSE POPULATIONS"
4646,"2015/FA",2015-08-24,3,3,"B","ENG*202","BUSINESS WRITING"
4646,"2016/SP",2016-02-29,3,3,"A","HSC*402","MANAGING STRESS"
4646,"2016/SU",2016-05-02,3,3,"B","HSC*310","WRITING AND COMMUNICATION IN THE HEALTH SCIENCE PROFESSIONS"
4646,"2015/SU",2015-05-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2129,"2015/SP",2015-01-05,0,3,"AW","BUS*553","ORGANIZATIONAL BEHAVIOR"
2129,"2015/SP",2015-01-05,0,3,"AW","BUS*501","BUSINESS COMMUNICATIONS"
2129,"2015/SP",2015-04-30,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1121,"2015/SP",2015-03-02,3,3,"B","BUS*505","FINANCE"
1121,"2015/SU",2015-05-04,3,3,"A","BUS*520","OPERATIONS MANAGEMENT"
6672,"2015/SP",2015-01-05,3,3,"C","BIO*340","BIODIVERSITY"
4230,"2015/SP",2015-03-02,3,3,"B","TECH*200","TECHNICAL WRITING"
4230,"2015/SP",2015-03-02,3,3,"A","SOC*230","INTRODUCTION TO HUMAN SERVICES"
4230,"2015/SP",2015-01-05,3,3,"A","HSC*464","HEALTH SCIENCES CAPSTONE"
4230,"2015/SP",2015-01-05,3,3,"B","HSC*365","RESEARCH FOR EVIDENCE BASED PRACTICE"
8120,"2016/SU",2016-05-02,3,3,"A","NUR*635","LEADERSHIP IN ORGANIZATIONAL SYSTEMS"
8120,"2015/SP",2015-03-02,3,3,"B","NUR*680","MANAGEMENT INFORMATION FOR DECISION SUPPORT"
8120,"2015/FA",2015-10-19,3,3,"A","NUR*615","MANAGEMENT OF CLINICAL SYSTEMS"
8120,"2016/SP",2016-01-04,3,3,"B","NUR*625","MANAGEMENT OF FISCAL AND OPERATIONAL SYSTEMS"
8120,"2015/SP",2015-01-05,4,4,"A","NUR*541","COMMUNITY NURSING: HUMAN DIVERSITY AND PUBLIC HEALTH"
1626,"2015/FA",2015-08-10,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1626,"2015/FA",2015-08-24,1,1,"P","INL*102","INFORMATION LITERACY"
4601,"2015/SU",2015-06-09,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2780,"2015/FA",2015-08-24,3,3,"B","COMM*324","CONFLICT MANAGEMENT"
2780,"2015/SU",2015-06-29,3,3,"B","BUS*323","BUSINESS ETHICS"
2780,"2016/SP",2016-01-04,3,3,"A","BUS*570","INFORMATION TECHNOLOGY"
2780,"2016/SU",2016-05-02,3,3,"B","CYS*560","INFORMATION ASSURANCE"
2780,"2015/SU",2015-05-04,3,3,"B","BUS*311","ORGANIZATIONAL BEHAVIOR"
2780,"2015/SP",2015-03-02,3,3,"A","ECON*360","INTERNATIONAL ECONOMICS"
2780,"2016/SP",2016-02-29,3,3,"C","BUS*503","QUANTITATIVE ANALYSIS"
2780,"2015/SP",2015-03-02,1,1,"P","INL*102","INFORMATION LITERACY"
2780,"2015/SU",2015-06-29,3,3,"B","ENG*202","BUSINESS WRITING"
